state,district,location,latitude,longitude,date,groundwater_level_m_bgl,measurement
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2024-05-10,17.9,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2024-05-10,11.8,pre
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2024-05-10,9.6,pre
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2024-05-10,25.8,pre
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2024-05-10,23.5,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2024-05-10,32.7,pre
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2024-05-10,33.4,pre
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2024-05-10,21.3,pre
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2024-05-10,26.0,pre
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2024-05-10,24.1,pre
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2024-05-10,26.0,pre
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2024-05-10,31.8,pre
Punjab,Ludhiana,Jagraon Rasulpur,30.69583,75.39083,2024-05-10,35.1,pre
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2024-05-10,25.7,pre
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2024-05-10,24.1,pre
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2024-05-10,18.6,pre
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2024-05-10,10.0,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2024-05-10,21.6,pre
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2024-05-10,11.4,pre
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2024-05-10,18.6,pre
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2024-05-10,22.3,pre
Punjab,Ludhiana,Machhiwara Manewal,30.93528,76.16306,2024-05-10,4.7,pre
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2024-05-10,26.0,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2024-05-10,16.2,pre
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2024-05-10,30.0,pre
Punjab,Ludhiana,Machhiwara Nelokalan,30.85278,76.1175,2024-05-10,5.5,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2024-05-10,26.7,pre
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2024-05-10,28.7,pre
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2024-05-10,23.5,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2024-05-10,12.7,pre
Punjab,Ludhiana,Sidhwan Bet Safipura,30.93561,75.46582,2024-05-10,14.2,pre
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2024-05-10,14.5,pre
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2024-05-10,29.4,pre
Punjab,Ludhiana,Sidhwan Bet Bhundri,30.94259,75.57607,2024-05-10,14.3,pre
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2024-05-10,10.0,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2024-05-10,33.8,pre
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2024-05-10,15.4,pre
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2024-05-10,21.7,pre
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2024-05-10,5.6,pre
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2024-05-10,17.3,pre
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2024-05-10,29.9,pre
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2024-05-10,26.9,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2024-05-10,4.1,pre
Punjab,Ludhiana,Raikot Bassian,30.65778,75.53889,2024-05-10,37.9,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2024-05-10,37.7,pre
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2024-05-10,35.2,pre
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2024-05-10,36.9,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2024-05-10,33.0,pre
Punjab,Ludhiana,Sidhwan Bet Bhundri,30.94028,75.58889,2025-01-10,13.75,jan
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2025-01-10,19.63,jan
Punjab,Ludhiana,Doraha Maksudra,30.73448,76.01872,2025-01-10,13.92,jan
Punjab,Ludhiana,Ludhiana-1 Pau Ludiana,30.90224,75.81078,2025-05-25,37.84,pre
Punjab,Ludhiana,Doraha Doraha,30.80307,76.01982,2025-05-25,8.5,pre
Punjab,Ludhiana,Doraha Maksudra,30.73448,76.01872,2025-05-25,14.57,pre
Punjab,Ludhiana,Jagraon Jagraon,30.81267,75.47762,2025-05-25,32.44,pre
Punjab,Ludhiana,Jagraon Rasulpur,30.69974,75.39361,2025-05-25,35.77,pre
Punjab,Ludhiana,Khanna Ikloha,30.68669,76.16456,2025-05-25,26.73,pre
Punjab,Ludhiana,Machhiwara Manewal,30.93803,76.16172,2025-05-25,4.71,pre
Punjab,Ludhiana,Sidhwan Bet Safipura,30.93532,75.46587,2025-05-25,11.84,pre
Punjab,Ludhiana,Samrala Lallian Kalan,30.83543,76.10484,2025-05-25,11.67,pre
Punjab,Ludhiana,Samrala Samrala,30.83807,76.18441,2025-05-25,16.65,pre
Punjab,Ludhiana,Samrala Sidhwan Bet,30.92321,75.47456,2025-05-25,11.89,pre
Punjab,Ludhiana,Samrala Utlan,30.82045,76.19627,2025-05-25,11.48,pre
Punjab,Ludhiana,Sidhwan Bet Basian Bet,30.90169,75.62425,2025-05-25,21.97,pre
Punjab,Ludhiana,Sidhwan Bet Bhundri,30.9416,75.5728,2025-05-25,14.92,pre
Punjab,Ludhiana,Sudhar Hallawara,30.72324,75.63804,2025-05-25,34.83,pre
Punjab,Ludhiana,Machhiwara Sherian,30.93854,76.24407,2025-05-25,5.16,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.73361,75.84696,2025-05-25,23.3,pre
